"","state","date","tweets","hoax","fips","cases","deaths","rank","pop","growth","Pop2018","Pop2010","growthSince2010","Percent","density","one","stweets","hoaxsh","nn","cumtweets","cumhoax","casesPC","deathsPC","datex","tweetsPC","L1hoaxsh","L2hoaxsh","L1cases","hoaxshXdensity","Dcases","DcasesPC","mtweetsPC","mhoaxsh","mdensity","tweetsPCXdensity"
"671","Missouri",2020-04-15,473,0,29,4895,164,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,473,0.45510455104551,24,8130,37,0.793448819714488,0.026583372100751,2020-04-15,13.1782204377503,0.45510455104551,0.45510455104551,4895,-51.9527321771218,0,0,13.5420479245739,0.601860307502986,203.900898,-1504.36763464721
"672","Missouri",2020-04-16,424,3,29,5111,170,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,424,0.467617488894085,25,8554,40,0.828461065895965,0.0275559344946809,2020-04-16,13.8654978627941,0.467617488894085,0.467617488894085,5111,-53.3811540799626,0,0,14.2983576430326,0.604035564026203,203.900898,-1582.82420009499
"673","Missouri",2020-04-17,412,1,29,5283,184,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,412,0.457283069373188,26,8966,41,0.856341187855289,0.029825246747184,2020-04-17,14.5333240399593,0.457283069373188,0.457283069373188,5283,-52.2014222395717,0,0,15.0407423000614,0.591929704529066,203.900898,-1659.06029670934
"674","Missouri",2020-04-18,375,1,29,5517,194,18,6169.27,0.007,6126452,5995976,0.0289,0.0185,89.7453,1,375,0.449630660528851,27,9341,42,0.894271121218556,0.0314461840704005,2020-04-18,15.1411755361655,0.449630660528851,0.449630660528851,5517,-51.327856931806,0,0,15.721784947525,0.583609511688196,203.900898,-1728.44994775395
"675","Montana",2020-03-23,29,0,30,45,0,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,29,0,1,29,0,0.0414075245753658,0,2020-03-23,0.266848491707913,0,0,45,0,0,0,0.446601736382587,0.35588698452728,203.900898,-52.4181427713044
"676","Montana",2020-03-24,32,0,30,51,0,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,32,0,2,61,0,0.0469285278520813,0,2020-03-24,0.561301999799404,0,0,51,0,0,0,0.854902606082873,0.284735044828347,203.900898,-110.258852036192
"677","Montana",2020-03-25,43,0,30,65,0,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,43,0,3,104,0,0.059810868831084,0,2020-03-25,0.956973901297344,0,0,65,0,0,0,1.4136488181593,0.537442017526092,203.900898,-187.982305110885
"678","Montana",2020-03-26,64,0,30,90,0,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,64,0,4,168,0,0.0828150491507317,0,2020-03-26,1.54588091748032,0,0,90,0,0,0,2.22875206262975,0.48334322789808,203.900898,-303.66372364066
"679","Montana",2020-03-27,17,0,30,121,1,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,17,0,5,185,0,0.111340232747095,0.000920167212785907,2020-03-27,1.70230934365393,0,0,121,0,0,0,2.44813175000002,0.488528420356186,203.900898,-334.391600437631
"680","Montana",2020-03-28,3,0,30,147,1,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,3,0,6,188,0,0.135264580279528,0.000920167212785907,2020-03-28,1.72991436003751,0,0,147,0,0,0,2.52225190802726,0.512163315957607,219.496491304348,-366.793207741711
"681","Montana",2020-03-29,9,0,30,161,1,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,9,0,7,197,0,0.148146921258531,0.000920167212785907,2020-03-29,1.81272940918824,0,0,161,0,0,0,2.62859524428146,0.623893440155147,203.900898,-356.081866411964
"682","Montana",2020-03-30,20,1,30,177,4,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,20,0.460829493087558,8,217,1,0.162869596663106,0.00368066885114363,2020-03-30,1.99676285174542,0.460829493087558,0.460829493087558,177,-90.5226258064516,0,0,2.88751126732879,0.854384883343553,203.900898,-392.232309702519
"683","Montana",2020-03-31,43,1,30,198,5,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,43,0.769230769230769,9,260,2,0.18219310813161,0.00460083606392954,2020-03-31,2.39243475324336,0.769230769230769,0.769230769230769,198,-151.103152307692,0,0,3.27416992018024,0.92162012762619,203.900898,-469.955762777212
"684","Montana",2020-04-01,51,0,30,217,5,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,51,0.643086816720257,10,311,2,0.199676285174542,0.00460083606392954,2020-04-01,2.86172003176417,0.643086816720257,0.643086816720257,217,-126.324178778135,0,0,3.86628231992541,0.880775936615251,203.900898,-562.139393168127
"685","Montana",2020-04-02,43,0,30,241,5,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,43,0.564971751412429,11,354,2,0.221760298281404,0.00460083606392954,2020-04-02,3.25739193326211,0.564971751412429,0.564971751412429,241,-110.979716384181,0,0,4.3936614613976,0.81645045850813,203.900898,-639.862846242819
"686","Montana",2020-04-03,55,0,30,262,5,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,55,0.488997555012225,12,409,2,0.241083809749908,0.00460083606392954,2020-04-03,3.76348390029436,0.488997555012225,0.488997555012225,262,-96.0557936430318,0,0,5.02172125762318,0.781583092253111,203.900898,-739.276565291845
"687","Montana",2020-04-04,56,0,30,281,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,56,0.43010752688172,13,465,2,0.25856698679284,0.00552100327671544,2020-04-04,4.27877753945447,0.43010752688172,0.43010752688172,281,-84.4877840860215,0,0,5.77566226206666,0.738983400021089,203.900898,-840.497806505398
"688","Montana",2020-04-05,58,0,30,298,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,58,0.382409177820268,14,523,2,0.2742098294102,0.00552100327671544,2020-04-05,4.8124745228703,0.382409177820268,0.382409177820268,298,-75.1182019120459,0,0,6.50918760998209,0.690244208414145,203.900898,-945.334092048007
"689","Montana",2020-04-06,54,0,30,319,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,54,0.346620450606586,15,577,2,0.293533340878705,0.00552100327671544,2020-04-06,5.30936481777469,0.346620450606586,0.346620450606586,319,-68.0880755632582,0,0,7.29426477567296,0.66483533873214,203.900898,-1042.9402889325
"690","Montana",2020-04-07,78,0,30,319,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,78,0.305343511450382,16,655,2,0.293533340878705,0.00552100327671544,2020-04-07,6.02709524374769,0.305343511450382,0.305343511450382,319,-59.9798772519084,0,0,8.10203425579575,0.627086821395745,203.900898,-1183.92701776567
"691","Montana",2020-04-08,56,0,30,332,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,56,0.281293952180028,17,711,2,0.305495514644921,0.00552100327671544,2020-04-08,6.5423888829078,0.281293952180028,0.281293952180028,332,-55.255723769339,0,0,8.92603999953742,0.625334615867889,203.900898,-1285.14825897922
"692","Montana",2020-04-09,59,0,30,354,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,59,0.25974025974026,18,770,2,0.325739193326211,0.00552100327671544,2020-04-09,7.08528753845149,0.25974025974026,0.25974025974026,354,-51.0218436363636,0,0,9.74177004803146,0.612908396991543,203.900898,-1391.79206668636
"693","Montana",2020-04-10,60,0,30,365,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,60,0.240963855421687,19,830,2,0.335861032666856,0.00552100327671544,2020-04-10,7.63738786612303,0.240963855421687,0.240963855421687,365,-47.3335175903615,0,0,10.4952453970308,0.59765961993393,203.900898,-1500.24339655802
"694","Montana",2020-04-11,48,0,30,377,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,48,0.227790432801822,20,878,2,0.346903039220287,0.00552100327671544,2020-04-11,8.07906812826027,0.227790432801822,0.227790432801822,377,-44.7458082004556,0,0,11.1443604063636,0.581867594538441,203.900898,-1587.00446045535
"695","Montana",2020-04-12,23,0,30,387,6,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,23,0.221975582685905,21,901,2,0.356104711348146,0.00552100327671544,2020-04-12,8.29070658720103,0.221975582685905,0.221975582685905,387,-43.6035733629301,0,0,11.54559801074,0.607968091535388,203.900898,-1628.57747023949
"696","Montana",2020-04-13,36,0,30,394,7,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,36,0.213447171824973,22,937,2,0.362545881837648,0.00644117048950135,2020-04-13,8.62196678380395,0.213447171824973,0.213447171824973,394,-41.9283026680896,0,0,12.0119100675759,0.620354912778148,203.900898,-1693.64826816249
"697","Montana",2020-04-14,42,2,30,399,7,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,42,0.408580183861083,23,979,4,0.367146717901577,0.00644117048950135,2020-04-14,9.00843701317403,0.408580183861083,0.408580183861083,399,-80.2590798774259,0,0,12.7523633551451,0.616187503213386,203.900898,-1769.56419907266
"698","Montana",2020-04-15,72,0,30,404,7,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,72,0.380589914367269,24,1051,4,0.371747553965507,0.00644117048950135,2020-04-15,9.67095740637989,0.380589914367269,0.380589914367269,404,-74.7608365366318,0,0,13.5420479245739,0.601860307502986,203.900898,-1899.70579491865
"699","Montana",2020-04-16,62,0,30,415,7,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,62,0.359389038634322,25,1113,4,0.381869393306152,0.00644117048950135,2020-04-16,10.2414610783071,0.359389038634322,0.359389038634322,415,-70.5962616352201,0,0,14.2983576430326,0.604035564026203,203.900898,-2011.77216911937
"700","Montana",2020-04-17,74,0,30,422,8,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,74,0.33698399326032,26,1187,4,0.388310563795653,0.00736133770228726,2020-04-17,10.9223848157687,0.33698399326032,0.33698399326032,422,-66.1951467565291,0,0,15.0407423000614,0.591929704529066,203.900898,-2145.52880929443
"701","Montana",2020-04-18,60,0,30,426,10,44,1086.759,0.023,1062305,990722,0.0969,0.0033,7.4668,1,60,0.320769847634322,27,1247,4,0.391991232646797,0.00920167212785908,2020-04-18,11.4744851434403,0.320769847634322,0.320769847634322,426,-63.0101356856456,0,0,15.721784947525,0.583609511688196,203.900898,-2253.98013916609
"702","Nebraska",2020-03-23,82,0,31,73,0,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,82,0,1,82,0,0.0373866237830142,0,2020-03-23,0.419959335644817,0,0,73,0,0,0,0.446601736382587,0.35588698452728,203.900898,-74.9563571907793
"703","Nebraska",2020-03-24,72,0,31,77,0,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,72,0,2,154,0,0.0394352059081109,0,2020-03-24,0.788704118162217,0,0,77,0,0,0,0.854902606082873,0.284735044828347,203.900898,-140.771695211951
"704","Nebraska",2020-03-25,73,1,31,84,0,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,73,0.440528634361234,3,227,1,0.04302022462703,0,2020-03-25,1.16257035599236,0.440528634361234,0.440528634361234,84,-78.6276643171806,0,0,1.4136488181593,0.537442017526092,203.900898,-207.501135150084
"705","Nebraska",2020-03-26,148,0,31,92,0,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,148,0.266666666666667,4,375,1,0.0471173888772234,0,2020-03-26,1.92054574227813,0.266666666666667,0.266666666666667,92,-47.5959461333333,0,0,2.22875206262975,0.48334322789808,203.900898,-342.788218860271
"706","Nebraska",2020-03-27,40,0,31,100,2,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,40,0.240963855421687,5,415,1,0.0512145531274167,0.00102429106254833,2020-03-27,2.12540395478779,0.240963855421687,0.240963855421687,100,-43.008385060241,0,0,2.44813175000002,0.488528420356186,203.900898,-379.3522955387
"707","Nebraska",2020-03-28,15,2,31,122,2,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,15,0.697674418604651,6,430,3,0.0624817548154484,0.00102429106254833,2020-03-28,2.20222578447892,0.697674418604651,0.697674418604651,122,-135.404924165824,0,0,2.52225190802726,0.512163315957607,219.496491304348,-427.408841992193
"708","Nebraska",2020-03-29,36,1,31,137,2,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,36,0.858369098712446,7,466,4,0.0701639377845609,0.00102429106254833,2020-03-29,2.38659817573762,0.858369098712446,0.858369098712446,137,-153.205835193133,0,0,2.62859524428146,0.623893440155147,203.900898,-425.971493303697
"709","Nebraska",2020-03-30,54,6,31,185,3,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,54,1.92307692307692,8,520,10,0.0947469232857209,0.0015364365938225,2020-03-30,2.66315676262567,1.92307692307692,1.92307692307692,185,-343.239996153846,0,0,2.88751126732879,0.854384883343553,203.900898,-475.332996819576
"710","Nebraska",2020-03-31,76,1,31,193,4,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,76,1.84563758389262,9,596,11,0.0988440875359142,0.00204858212509667,2020-03-31,3.05238736639403,1.84563758389262,1.84563758389262,193,-329.418251342282,0,0,3.27416992018024,0.92162012762619,203.900898,-544.804742508591
"711","Nebraska",2020-04-01,124,2,31,249,5,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,124,1.80555555555556,10,720,13,0.127524237287268,0.00256072765637083,2020-04-01,3.687447825174,1.80555555555556,1.80555555555556,249,-322.264218611111,0,0,3.86628231992541,0.880775936615251,203.900898,-658.153380211721
"712","Nebraska",2020-04-02,92,0,31,273,6,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,92,1.60098522167488,11,812,13,0.139815730037848,0.003072873187645,2020-04-02,4.15862171394623,1.60098522167488,1.60098522167488,273,-285.751523891626,0,0,4.3936614613976,0.81645045850813,203.900898,-742.250756572108
"713","Nebraska",2020-04-03,110,2,31,296,6,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,110,1.62689804772234,12,922,15,0.151595077257153,0.003072873187645,2020-04-03,4.72198179834782,1.62689804772234,1.62689804772234,296,-290.376569414317,0,0,5.02172125762318,0.781583092253111,203.900898,-842.801967437787
"714","Nebraska",2020-04-04,150,0,31,339,8,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,150,1.39925373134328,13,1072,15,0.173617335101943,0.00409716425019334,2020-04-04,5.49020009525907,1.39925373134328,1.39925373134328,339,-249.745519589552,0,0,5.77566226206666,0.738983400021089,203.900898,-979.917254981896
"715","Nebraska",2020-04-05,167,1,31,377,8,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,167,1.29136400322841,14,1239,16,0.193078865290361,0.00409716425019334,2020-04-05,6.34548313248693,1.29136400322841,1.29136400322841,377,-230.488843260694,0,0,6.50918760998209,0.690244208414145,203.900898,-1132.57227511434
"716","Nebraska",2020-04-06,160,2,31,438,10,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,160,1.28663330950679,15,1399,18,0.224319742698085,0.00512145531274167,2020-04-06,7.16491598252559,1.28663330950679,1.28663330950679,438,-229.644486347391,0,0,7.29426477567296,0.66483533873214,203.900898,-1278.82858182805
"717","Nebraska",2020-04-07,147,0,31,490,12,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,147,1.16429495472186,16,1546,18,0.250951310324342,0.00614574637529,2020-04-07,7.91776991349862,1.16429495472186,1.16429495472186,490,-207.808949805951,0,0,8.10203425579575,0.627086821395745,203.900898,-1413.20156362128
"718","Nebraska",2020-04-08,143,1,31,538,14,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,143,1.12492599171107,17,1689,19,0.275534295825502,0.00717003743783834,2020-04-08,8.65013802322068,1.12492599171107,1.12492599171107,538,-200.7821883955,0,0,8.92603999953742,0.625334615867889,203.900898,-1543.91813774666
"719","Nebraska",2020-04-09,137,0,31,594,15,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,137,1.04052573932092,18,1826,19,0.304214445576855,0.0076821829691125,2020-04-09,9.35177740106629,1.04052573932092,1.04052573932092,594,-185.718026396495,0,0,9.74177004803146,0.612908396991543,203.900898,-1669.15010037028
"720","Nebraska",2020-04-10,139,0,31,679,18,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,139,0.966921119592875,19,1965,19,0.347746815735159,0.009218619562935,2020-04-10,10.0636596895374,0.966921119592875,0.966921119592875,679,-172.580720712468,0,0,10.4952453970308,0.59765961993393,203.900898,-1796.21026682782
"721","Nebraska",2020-04-11,110,0,31,719,18,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,110,0.91566265060241,20,2075,19,0.368232636986126,0.009218619562935,2020-04-11,10.627019773939,0.91566265060241,0.91566265060241,719,-163.431863228916,0,0,11.1443604063636,0.581867594538441,203.900898,-1896.7614776935
"722","Nebraska",2020-04-12,57,0,31,806,18,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,57,0.891181988742964,21,2132,19,0.412789298206978,0.009218619562935,2020-04-12,10.9189427267652,0.891181988742964,0.891181988742964,806,-159.062437242026,0,0,11.54559801074,0.607968091535388,203.900898,-1948.86528696026
"723","Nebraska",2020-04-13,100,1,31,871,19,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,100,0.896057347670251,22,2232,20,0.446078757739799,0.00973076509420917,2020-04-13,11.4310882580394,0.896057347670251,0.896057347670251,871,-159.932614695341,0,0,12.0119100675759,0.620354912778148,203.900898,-2040.27547865634
"724","Nebraska",2020-04-14,141,1,31,931,21,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,141,0.884955752212389,23,2373,21,0.476807489616249,0.0107550561567575,2020-04-14,12.153213457136,0.884955752212389,0.884955752212389,931,-157.951148672566,0,0,12.7523633551451,0.616187503213386,203.900898,-2169.1638489478
"725","Nebraska",2020-04-15,135,1,31,995,22,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,135,0.87719298245614,24,2508,22,0.509584803617796,0.0112672016880317,2020-04-15,12.8446099243561,0.87719298245614,0.87719298245614,995,-156.565612280702,0,0,13.5420479245739,0.601860307502986,203.900898,-2292.56760773749
"726","Nebraska",2020-04-16,141,2,31,1094,24,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,141,0.906002265005663,25,2649,24,0.560287211213939,0.01229149275058,2020-04-16,13.5667351234527,0.906002265005663,0.906002265005663,1094,-161.707631257078,0,0,14.2983576430326,0.604035564026203,203.900898,-2421.45597802896
"727","Nebraska",2020-04-17,136,0,31,1216,24,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,136,0.861759425493716,26,2785,24,0.622768966029387,0.01229149275058,2020-04-17,14.2632530459855,0.861759425493716,0.861759425493716,1216,-153.810956983842,0,0,15.0407423000614,0.591929704529066,203.900898,-2545.77383873562
"728","Nebraska",2020-04-18,105,0,31,1348,28,38,1952.57,0.0121,1929268,1829536,0.0672,0.0058,25.4161,1,105,0.830449826989619,27,2890,24,0.690372176157577,0.0143400748756767,2020-04-18,14.8010058538234,0.830449826989619,0.830449826989619,1348,-148.222669619377,0,0,15.721784947525,0.583609511688196,203.900898,-2641.75454001649
"729","Nevada",2020-03-23,217,1,32,265,4,32,3139.658,0.0347,3034392,2702464,0.1618,0.0094,28.5993,1,217,0.460829493087558,1,217,1,0.0844040975163537,0.0012740241134544,2020-03-23,0.691158081549009,0.460829493087558,0.460829493087558,265,-80.7841465437788,0,0,0.446601736382587,0.35588698452728,203.900898,-121.161116166156
"730","Nevada",2020-03-24,233,0,32,315,6,32,3139.658,0.0347,3034392,2702464,0.1618,0.0094,28.5993,1,233,0.222222222222222,2,450,1,0.100329398934534,0.00191103617018159,2020-03-24,1.43327712763619,0.222222222222222,0.222222222222222,315,-38.9559106666667,0,0,0.854902606082873,0.284735044828347,203.900898,-251.255770851475
"731","Nevada",2020-03-25,376,4,32,405,10,32,3139.658,0.0347,3034392,2702464,0.1618,0.0094,28.5993,1,376,0.605326876513317,3,826,5,0.128994941487258,0.00318506028363599,2020-03-25,2.63085979428333,0.605326876513317,0.605326876513317,405,-106.114768765133,0,0,1.4136488181593,0.537442017526092,203.900898,-461.193926051818
"732","Nevada",2020-03-26,499,2,32,535,10,32,3139.658,0.0347,3034392,2702464,0.1618,0.0094,28.5993,1,499,0.528301886792453,4,1325,7,0.170400725174525,0.00318506028363599,2020-03-26,4.22020487581768,0.528301886792453,0.528301886792453,535,-92.6121649811321,0,0,2.22875206262975,0.48334322789808,203.900898,-739.808658618232
